date,year,open_price,close_price,today,direction,volume,open,lag1,lag2,lag3,lag4,lag5
2016-04-15,2016,2083.100098,2080.72998,-9.842849323767888e-4,down,3.70145,1.536739336576165e-4,1.7292717774908262e-4,0.010040137017230277,0.009662134044055692,-0.002739786123146515,0.0027865782063147826
2016-04-18,2016,2078.830078,2094.340088,0.006541025568344017,up,3.31688,-9.130939709919295e-4,-9.842849323767888e-4,1.7292717774908262e-4,0.010040137017230277,0.009662134044055692,-0.002739786123146515
2016-04-19,2016,2096.050049,2100.800049,0.003084485197515807,up,3.89683,8.164676834472306e-4,0.006541025568344017,-9.842849323767888e-4,1.7292717774908262e-4,0.010040137017230277,0.009662134044055692
2016-04-20,2016,2101.52002,2102.399902,7.615446318947061e-4,up,4.18488,3.4271276809172413e-4,0.003084485197515807,0.006541025568344017,-9.842849323767888e-4,1.7292717774908262e-4,0.010040137017230277
2016-04-21,2016,2102.090088,2091.47998,-0.005194027068595286,down,4.17529,-1.4736206927401518e-4,7.615446318947061e-4,0.003084485197515807,0.006541025568344017,-9.842849323767888e-4,1.7292717774908262e-4
2016-04-22,2016,2091.48999,2091.580078,4.78598891489046e-5,up,3.79058,4.786084540908675e-6,-0.005194027068595286,7.615446318947061e-4,0.003084485197515807,0.006541025568344017,-9.842849323767888e-4
2016-04-25,2016,2089.370117,2087.790039,-0.0018120458498649405,down,3.31974,-0.001056598799752062,4.78598891489046e-5,-0.005194027068595286,7.615446318947061e-4,0.003084485197515807,0.006541025568344017
2016-04-26,2016,2089.840088,2091.699951,0.0018727515348586632,up,3.55719,9.819229719967293e-4,-0.0018120458498649405,4.78598891489046e-5,-0.005194027068595286,7.615446318947061e-4,0.003084485197515807
2016-04-27,2016,2092.330078,2095.149902,0.0016493527182761536,up,4.10011,3.012511424971276e-4,0.0018727515348586632,-0.0018120458498649405,4.78598891489046e-5,-0.005194027068595286,7.615446318947061e-4
2016-04-28,2016,2090.929932,2075.810059,-0.009230768157227676,down,4.30984,-0.002014161371447387,0.0016493527182761536,0.0018727515348586632,-0.0018120458498649405,4.78598891489046e-5,-0.005194027068595286
2016-04-29,2016,2071.820068,2065.300049,-0.005063088481738531,down,4.70472,-0.0019221368461438404,-0.009230768157227676,0.0016493527182761536,0.0018727515348586632,-0.0018120458498649405,4.78598891489046e-5
2016-05-02,2016,2067.169922,2081.429932,0.007809946553678726,up,3.84111,9.053759529544791e-4,-0.005063088481738531,-0.009230768157227676,0.0016493527182761536,0.0018727515348586632,-0.0018120458498649405
2016-05-03,2016,2077.179932,2063.370117,-0.008676638460102692,down,4.17339,-0.0020418655149809783,0.007809946553678726,-0.005063088481738531,-0.009230768157227676,0.0016493527182761536,0.0018727515348586632
2016-05-04,2016,2060.300049,2051.120117,-0.005936889314754001,down,4.05856,-0.0014878901146749834,-0.008676638460102692,0.007809946553678726,-0.005063088481738531,-0.009230768157227676,0.0016493527182761536
2016-05-05,2016,2052.949951,2050.629883,-2.390079429950287e-4,down,4.00853,8.921145011617782e-4,-0.005936889314754001,-0.008676638460102692,0.007809946553678726,-0.005063088481738531,-0.009230768157227676
2016-05-06,2016,2047.77002,2057.139893,0.003174639194507334,up,3.79635,-0.0013946266089793768,-2.390079429950287e-4,-0.005936889314754001,-0.008676638460102692,0.007809946553678726,-0.005063088481738531
2016-05-09,2016,2057.550049,2058.689941,7.534966412710009e-4,up,3.78862,1.9938167617850056e-4,0.003174639194507334,-2.390079429950287e-4,-0.005936889314754001,-0.008676638460102692,0.007809946553678726
2016-05-10,2016,2062.629883,2084.389893,0.012483643839788838,up,3.6002,0.0019138102933975443,7.534966412710009e-4,0.003174639194507334,-2.390079429950287e-4,-0.005936889314754001,-0.008676638460102692
2016-05-11,2016,2083.290039,2064.459961,-0.009561518249023626,down,3.82198,-5.276623167737027e-4,0.012483643839788838,7.534966412710009e-4,0.003174639194507334,-2.390079429950287e-4,-0.005936889314754001
2016-05-12,2016,2067.169922,2064.110107,-1.694651417848414e-4,down,3.78239,0.0013126730724712932,-0.009561518249023626,0.012483643839788838,7.534966412710009e-4,0.003174639194507334,-2.390079429950287e-4
2016-05-13,2016,2062.5,2046.609985,-0.008478288992748939,down,3.57988,-7.800489879583594e-4,-1.694651417848414e-4,-0.009561518249023626,0.012483643839788838,7.534966412710009e-4,0.003174639194507334
2016-05-16,2016,2046.530029,2066.659912,0.009796652584981969,up,3.50136,-3.90675314720923e-5,-0.008478288992748939,-1.694651417848414e-4,-0.009561518249023626,0.012483643839788838,7.534966412710009e-4
2016-05-17,2016,2065.040039,2047.209961,-0.009411297372666105,down,4.10896,-7.838120779303237e-4,0.009796652584981969,-0.008478288992748939,-1.694651417848414e-4,-0.009561518249023626,0.012483643839788838
2016-05-18,2016,2044.380005,2047.630005,2.0517875938574903e-4,up,4.10132,-0.0013823477092782532,-0.009411297372666105,0.009796652584981969,-0.008478288992748939,-1.694651417848414e-4,-0.009561518249023626
2016-05-19,2016,2044.209961,2040.040039,-0.0037067077457677566,down,3.84677,-0.0016702451085639503,2.0517875938574903e-4,-0.009411297372666105,0.009796652584981969,-0.008478288992748939,-1.694651417848414e-4
2016-05-20,2016,2041.880005,2052.320068,0.006019503914256319,up,3.50765,9.019264155727402e-4,-0.0037067077457677566,2.0517875938574903e-4,-0.009411297372666105,0.009796652584981969,-0.008478288992748939
2016-05-23,2016,2052.22998,2048.040039,-0.0020854588262010365,down,3.05548,-4.389568732698912e-5,0.006019503914256319,-0.0037067077457677566,2.0517875938574903e-4,-0.009411297372666105,0.009796652584981969
2016-05-24,2016,2052.649902,2076.060059,0.013681382915580853,up,3.62734,0.0022508656628856816,-0.0020854588262010365,0.006019503914256319,-0.0037067077457677566,2.0517875938574903e-4,-0.009411297372666105
2016-05-25,2016,2078.929932,2090.540039,0.006974740416216374,up,3.85916,0.0013823651139373005,0.013681382915580853,-0.0020854588262010365,0.006019503914256319,-0.0037067077457677566,2.0517875938574903e-4
2016-05-26,2016,2091.439941,2090.100098,-2.1044370918177346e-4,down,3.23099,4.304638912491221e-4,0.006974740416216374,0.013681382915580853,-0.0020854588262010365,0.006019503914256319,-0.0037067077457677566
2016-05-27,2016,2090.060059,2099.060059,0.0042868573656227316,up,3.07915,-1.915649879080661e-5,-2.1044370918177346e-4,0.006974740416216374,0.013681382915580853,-0.0020854588262010365,0.006019503914256319
2016-05-31,2016,2100.129883,2096.949951,-0.0010052632800822137,down,4.51441,5.096681228404787e-4,0.0042868573656227316,-2.1044370918177346e-4,0.006974740416216374,0.013681382915580853,-0.0020854588262010365
2016-06-01,2016,2093.939941,2099.330078,0.0011350423498972528,up,3.52517,-0.0014354229096238402,-0.0010052632800822137,0.0042868573656227316,-2.1044370918177346e-4,0.006974740416216374,0.013681382915580853
2016-06-02,2016,2097.709961,2105.26001,0.0028246782448091423,up,3.63272,-7.717304758207977e-4,0.0011350423498972528,-0.0010052632800822137,0.0042868573656227316,-2.1044370918177346e-4,0.006974740416216374
2016-06-03,2016,2104.070068,2099.129883,-0.0029118146788909005,down,3.62778,-5.652232951500746e-4,0.0028246782448091423,0.0011350423498972528,-0.0010052632800822137,0.0042868573656227316,-2.1044370918177346e-4
2016-06-06,2016,2100.830078,2109.409912,0.0048972810511886955,up,3.44202,8.099522634446021e-4,-0.0029118146788909005,0.0028246782448091423,0.0011350423498972528,-0.0010052632800822137,0.0042868573656227316
2016-06-07,2016,2110.179932,2112.129883,0.001289446391868454,up,3.53473,3.650404767794324e-4,0.0048972810511886955,-0.0029118146788909005,0.0028246782448091423,0.0011350423498972528,-0.0010052632800822137
2016-06-08,2016,2112.709961,2119.120117,0.0033095663558677657,up,3.56206,2.746412541523302e-4,0.001289446391868454,0.0048972810511886955,-0.0029118146788909005,0.0028246782448091423,0.0011350423498972528
2016-06-09,2016,2115.649902,2115.47998,-0.001717758691825888,down,3.29032,-0.0016375735250498957,0.0033095663558677657,0.001289446391868454,0.0048972810511886955,-0.0029118146788909005,0.0028246782448091423
2016-06-10,2016,2109.570068,2096.070068,-0.00917518113312521,down,3.51501,-0.0027936506399838246,-0.001717758691825888,0.0033095663558677657,0.001289446391868454,0.0048972810511886955,-0.0029118146788909005
2016-06-13,2016,2091.75,2079.060059,-0.008115191023280288,down,3.39203,-0.0020610322459888586,-0.00917518113312521,-0.001717758691825888,0.0033095663558677657,0.001289446391868454,0.0048972810511886955
2016-06-14,2016,2076.649902,2075.320068,-0.0017988855029992257,down,3.75977,-0.0011592531873076961,-0.008115191023280288,-0.00917518113312521,-0.001717758691825888,0.0033095663558677657,0.001289446391868454
2016-06-15,2016,2077.600098,2071.5,-0.0018407126972377341,down,3.54472,0.0010986401737045348,-0.0017988855029992257,-0.008115191023280288,-0.00917518113312521,-0.001717758691825888,0.0033095663558677657
2016-06-16,2016,2066.360107,2077.98999,0.0031329905865316032,up,3.62828,-0.0024812420951001446,-0.0018407126972377341,-0.0017988855029992257,-0.008115191023280288,-0.00917518113312521,-0.001717758691825888
2016-06-17,2016,2078.199951,2071.219971,-0.0032579651646926777,down,4.95263,1.010404289771838e-4,0.0031329905865316032,-0.0018407126972377341,-0.0017988855029992257,-0.008115191023280288,-0.00917518113312521
2016-06-20,2016,2075.580078,2083.25,0.005808185112367248,up,3.46744,0.002105091231760836,-0.0032579651646926777,0.0031329905865316032,-0.0018407126972377341,-0.0017988855029992257,-0.008115191023280288
2016-06-21,2016,2085.189941,2088.899902,0.002712061442457836,up,3.23288,9.312089283570746e-4,0.005808185112367248,-0.0032579651646926777,0.0031329905865316032,-0.0018407126972377341,-0.0017988855029992257
2016-06-22,2016,2089.75,2085.449951,-0.0016515635798043382,down,3.16816,4.069596629239225e-4,0.002712061442457836,0.005808185112367248,-0.0032579651646926777,0.0031329905865316032,-0.0018407126972377341
2016-06-23,2016,2092.800049,2113.320068,0.013364078570495375,up,3.29794,0.00352446626516989,-0.0016515635798043382,0.002712061442457836,0.005808185112367248,-0.0032579651646926777,0.0031329905865316032
2016-06-24,2016,2103.810059,2037.410034,-0.03591979991551375,down,7.59745,-0.004500032505251439,0.013364078570495375,-0.0016515635798043382,0.002712061442457836,0.005808185112367248,-0.0032579651646926777
2016-06-27,2016,2031.449951,2000.540039,-0.018096502120201086,down,5.43122,-0.0029253232783479355,-0.03591979991551375,0.013364078570495375,-0.0016515635798043382,0.002712061442457836,0.005808185112367248
2016-06-28,2016,2006.670044,2036.089966,0.01777016520887531,up,4.38581,0.0030641751129680816,-0.018096502120201086,-0.03591979991551375,0.013364078570495375,-0.0016515635798043382,0.002712061442457836
2016-06-29,2016,2042.689941,2070.77002,0.01703267271049458,up,4.24174,0.0032414947817684947,0.01777016520887531,-0.018096502120201086,-0.03591979991551375,0.013364078570495375,-0.0016515635798043382
2016-06-30,2016,2073.169922,2098.860107,0.013565044272757953,up,4.62282,0.0011589418316961808,0.01703267271049458,0.01777016520887531,-0.018096502120201086,-0.03591979991551375,0.013364078570495375
2016-07-01,2016,2099.340088,2102.949951,0.0019486024753911924,up,3.45889,2.2868651340757218e-4,0.013565044272757953,0.01703267271049458,0.01777016520887531,-0.018096502120201086,-0.03591979991551375
2016-07-05,2016,2095.050049,2088.550049,-0.006847477275030989,down,3.65838,-0.003756581080897159,0.0019486024753911924,0.013565044272757953,0.01703267271049458,0.01777016520887531,-0.018096502120201086
2016-07-06,2016,2084.429932,2099.72998,0.005352962934909389,up,3.90938,-0.0019727164316568624,-0.006847477275030989,0.0019486024753911924,0.013565044272757953,0.01703267271049458,0.01777016520887531
2016-07-07,2016,2100.419922,2097.899902,-8.71577782587063e-4,down,3.60455,3.28586059432201e-4,0.005352962934909389,-0.006847477275030989,0.0019486024753911924,0.013565044272757953,0.01703267271049458
2016-07-08,2016,2106.969971,2129.899902,0.015253349299217511,up,3.6075,0.004323404082031246,-8.71577782587063e-4,0.005352962934909389,-0.006847477275030989,0.0019486024753911924,0.013565044272757953
2016-07-11,2016,2131.719971,2137.159912,0.003408615584790109,up,3.25334,8.545326464830527e-4,0.015253349299217511,-8.71577782587063e-4,0.005352962934909389,-0.006847477275030989,0.0019486024753911924
2016-07-12,2016,2139.5,2152.139893,0.0070092934627346,up,4.09782,0.0010949522246137544,0.003408615584790109,0.015253349299217511,-8.71577782587063e-4,0.005352962934909389,-0.006847477275030989
2016-07-13,2016,2153.810059,2152.429932,1.3476772627241118e-4,up,3.50232,7.760489945065618e-4,0.0070092934627346,0.003408615584790109,0.015253349299217511,-8.71577782587063e-4,0.005352962934909389
2016-07-14,2016,2157.879883,2163.75,0.005259203949780522,up,3.46561,0.0025319992623109577,1.3476772627241118e-4,0.0070092934627346,0.003408615584790109,0.015253349299217511,-8.71577782587063e-4
2016-07-15,2016,2165.129883,2161.73999,-9.289474292316635e-4,down,3.1226,6.377275563258511e-4,0.005259203949780522,1.3476772627241118e-4,0.0070092934627346,0.003408615584790109,0.015253349299217511
2016-07-18,2016,2162.040039,2166.889893,0.002382295291673886,up,3.00931,1.3879976379582715e-4,-9.289474292316635e-4,0.005259203949780522,1.3476772627241118e-4,0.0070092934627346,0.003408615584790109
2016-07-19,2016,2163.790039,2163.780029,-0.0014351739837110689,down,2.96834,-0.0014305544596492359,0.002382295291673886,-9.289474292316635e-4,0.005259203949780522,1.3476772627241118e-4,0.0070092934627346
2016-07-20,2016,2166.100098,2173.02002,0.004270300527854598,up,3.21186,0.001072229602318675,-0.0014351739837110689,0.002382295291673886,-9.289474292316635e-4,0.005259203949780522,1.3476772627241118e-4
2016-07-21,2016,2172.909912,2165.169922,-0.003612529073708126,down,3.4389,-5.067049497309295e-5,0.004270300527854598,-0.0014351739837110689,0.002382295291673886,-9.289474292316635e-4,0.005259203949780522
2016-07-22,2016,2166.469971,2175.030029,0.004553964517894249,up,3.02328,6.004374006818303e-4,-0.003612529073708126,0.004270300527854598,-0.0014351739837110689,0.002382295291673886,-9.289474292316635e-4
2016-07-25,2016,2173.709961,2168.47998,-0.003011475203867131,down,3.05724,-6.069194366971065e-4,0.004553964517894249,-0.003612529073708126,0.004270300527854598,-0.0014351739837110689,0.002382295291673886
2016-07-26,2016,2168.969971,2169.179932,3.2278462630763727e-4,up,3.44235,2.259605827672484e-4,-0.003011475203867131,0.004553964517894249,-0.003612529073708126,0.004270300527854598,-0.0014351739837110689
2016-07-27,2016,2169.810059,2166.580078,-0.0011985423438815035,down,3.9955,2.904908858432087e-4,3.2278462630763727e-4,-0.003011475203867131,0.004553964517894249,-0.003612529073708126,0.004270300527854598
2016-07-28,2016,2166.050049,2170.060059,0.0016062092674702377,up,3.66424,-2.446385459656808e-4,-0.0011985423438815035,3.2278462630763727e-4,-0.003011475203867131,0.004553964517894249,-0.003612529073708126
2016-07-29,2016,2168.830078,2173.600098,0.0016313092282023156,up,4.03884,-5.667958335525691e-4,0.0016062092674702377,-0.0011985423438815035,3.2278462630763727e-4,-0.003011475203867131,0.004553964517894249
2016-08-01,2016,2173.149902,2170.840088,-0.0012697873921424518,down,3.50599,-2.0711997593947373e-4,0.0016313092282023156,0.0016062092674702377,-0.0011985423438815035,3.2278462630763727e-4,-0.003011475203867131
2016-08-02,2016,2169.939941,2157.030029,-0.006361619668044383,down,3.84875,-4.146537577667253e-4,-0.0012697873921424518,0.0016313092282023156,0.0016062092674702377,-0.0011985423438815035,3.2278462630763727e-4
2016-08-03,2016,2156.810059,2163.790039,0.0031339433893435853,up,3.78653,-1.0197818159352057e-4,-0.006361619668044383,-0.0012697873921424518,0.0016313092282023156,0.0016062092674702377,-0.0011985423438815035
2016-08-04,2016,2163.51001,2164.25,2.125719185825936e-4,up,3.7092,-1.2941597611260125e-4,0.0031339433893435853,-0.006361619668044383,-0.0012697873921424518,0.0016313092282023156,0.0016062092674702377
2016-08-05,2016,2168.790039,2182.870117,0.008603496361325957,up,3.66307,0.002097742404990166,2.125719185825936e-4,0.0031339433893435853,-0.006361619668044383,-0.0012697873921424518,0.0016313092282023156
2016-08-08,2016,2183.76001,2180.889893,-9.071652887535642e-4,down,3.32755,4.0767107170958106e-4,0.008603496361325957,2.125719185825936e-4,0.0031339433893435853,-0.006361619668044383,-0.0012697873921424518
2016-08-09,2016,2182.23999,2181.73999,3.89793635491964e-4,up,3.3343,6.190578462184071e-4,-9.071652887535642e-4,0.008603496361325957,2.125719185825936e-4,0.0031339433893435853,-0.006361619668044383
2016-08-10,2016,2182.810059,2175.48999,-0.0028646859977113914,down,3.25495,4.904658689415253e-4,3.89793635491964e-4,-9.071652887535642e-4,0.008603496361325957,2.125719185825936e-4,0.0031339433893435853
2016-08-11,2016,2177.969971,2185.790039,0.004734588091577452,up,3.42316,0.0011399643351150957,-0.0028646859977113914,3.89793635491964e-4,-9.071652887535642e-4,0.008603496361325957,2.125719185825936e-4
2016-08-12,2016,2183.73999,2184.050049,-7.960462665462797e-4,down,3.00066,-9.378984090062659e-4,0.004734588091577452,-0.0028646859977113914,3.89793635491964e-4,-9.071652887535642e-4,0.008603496361325957
2016-08-15,2016,2186.080078,2190.149902,0.0027929089824627606,up,3.07853,9.29479157737001e-4,-7.960462665462797e-4,0.004734588091577452,-0.0028646859977113914,3.89793635491964e-4,-9.071652887535642e-4
2016-08-16,2016,2186.23999,2178.149902,-0.0054790770207289174,down,3.1964,-0.001785225749356023,0.0027929089824627606,-7.960462665462797e-4,0.004734588091577452,-0.0028646859977113914,3.89793635491964e-4
2016-08-17,2016,2177.840088,2182.219971,0.0018685899424382146,up,3.38891,-1.4223722605855027e-4,-0.0054790770207289174,0.0027929089824627606,-7.960462665462797e-4,0.004734588091577452,-0.0028646859977113914
2016-08-18,2016,2181.899902,2187.02002,0.0021996173913669814,up,3.30057,-1.4667128165513077e-4,0.0018685899424382146,-0.0054790770207289174,0.0027929089824627606,-7.960462665462797e-4,0.004734588091577452
2016-08-19,2016,2184.23999,2183.870117,-0.0014402716807320193,down,3.0848,-0.0012711497720994114,0.0021996173913669814,0.0018685899424382146,-0.0054790770207289174,0.0027929089824627606,-7.960462665462797e-4
2016-08-22,2016,2181.580078,2182.639893,-5.633228782350175e-4,down,2.77755,-0.0010486150170623265,-0.0014402716807320193,0.0021996173913669814,0.0018685899424382146,-0.0054790770207289174,0.0027929089824627606
2016-08-23,2016,2187.810059,2186.899902,0.0019517690543742194,up,3.04149,0.0023687672971530738,-5.633228782350175e-4,-0.0014402716807320193,0.0021996173913669814,0.0018685899424382146,-0.0054790770207289174
2016-08-24,2016,2185.090088,2175.439941,-0.005240276882137795,down,3.14828,-8.27570570717473e-4,0.0019517690543742194,-5.633228782350175e-4,-0.0014402716807320193,0.0021996173913669814,0.0018685899424382146
2016-08-25,2016,2173.290039,2172.469971,-0.001365227301395766,down,2.96931,-9.882607924408537e-4,-0.005240276882137795,0.0019517690543742194,-5.633228782350175e-4,-0.0014402716807320193,0.0021996173913669814
2016-08-26,2016,2175.100098,2169.040039,-0.0015788167596264557,down,3.34234,0.0012106620736347384,-0.001365227301395766,-0.005240276882137795,0.0019517690543742194,-5.633228782350175e-4,-0.0014402716807320193
2016-08-29,2016,2170.189941,2180.379883,0.00522804733711979,up,2.65478,5.301432796649408e-4,-0.0015788167596264557,-0.001365227301395766,-0.005240276882137795,0.0019517690543742194,-5.633228782350175e-4
2016-08-30,2016,2179.449951,2176.120117,-0.001953680655931933,down,3.0068,-4.2649999078170353e-4,0.00522804733711979,-0.0015788167596264557,-0.001365227301395766,-0.005240276882137795,0.0019517690543742194
2016-08-31,2016,2173.560059,2170.949951,-0.002375864254739568,down,3.76639,-0.0011764323026107748,-0.001953680655931933,0.00522804733711979,-0.0015788167596264557,-0.001365227301395766,-0.005240276882137795
2016-09-01,2016,2171.330078,2170.860107,-4.1384648208353525e-5,down,3.39212,1.7509708126839385e-4,-0.002375864254739568,-0.001953680655931933,0.00522804733711979,-0.0015788167596264557,-0.001365227301395766
2016-09-02,2016,2177.48999,2179.97998,0.004201041315648579,up,3.09112,0.003054035116598186,-4.1384648208353525e-5,-0.002375864254739568,-0.001953680655931933,0.00522804733711979,-0.0015788167596264557
2016-09-06,2016,2181.610107,2186.47998,0.002981678758352535,up,3.44765,7.477715460486589e-4,0.004201041315648579,-4.1384648208353525e-5,-0.002375864254739568,-0.001953680655931933,0.00522804733711979
2016-09-07,2016,2185.169922,2186.159912,-1.4638505859998485e-4,down,3.31942,-5.991630437888196e-4,0.002981678758352535,0.004201041315648579,-4.1384648208353525e-5,-0.002375864254739568,-0.001953680655931933
